# C1F C1B C2F C2B C3F C3B C4F C4B C5F C5B C6F C6B 
2021-03-10T14:57:47 887.749 -73509.5 842.72 -57902.9 852.702 -90774.3 869.844 -73102.2 899.892 -49143.5 825.018 -30826 784.953 -34680.5 829.892 -49884.7 867.587 -70202.6 877.79 -59961.2 844.446 -61586.9 869.715 -43598.5 
2021-03-10T14:57:52 887.738 -73511.6 842.718 -57916.2 852.709 -90830.1 869.857 -73222.3 899.864 -49096 825.021 -30860 784.964 -34737.1 829.881 -49882.5 867.594 -70224 877.789 -60013.3 844.442 -61678.7 869.71 -43607.8 
2021-03-10T14:57:58 887.728 -73443 842.714 -57894.9 852.704 -90805.9 869.848 -73180.8 899.859 -49065.2 825.014 -30789.5 784.95 -34709.1 829.871 -49900.4 867.593 -70305.7 877.773 -59938.8 844.394 -61618.2 869.701 -43602.7 
2021-03-10T14:58:02 887.733 -73437.3 842.714 -57870.9 852.704 -90880.7 869.846 -73149.3 899.867 -49126.6 825.03 -30835.8 784.949 -34704.5 829.852 -49886.2 867.559 -70263.1 877.777 -60003.1 844.376 -61584.1 869.694 -43591.8 
2021-03-10T14:58:07 887.74 -73479.7 842.719 -57899.3 852.686 -90764.3 869.85 -73135.8 899.848 -49136.9 825.03 -30809.4 784.95 -34712 829.84 -49827.1 867.542 -70247.2 877.765 -59962.6 844.374 -61573.7 869.692 -43577.3 
2021-03-10T14:58:12 887.737 -73543.7 842.718 -57922.2 852.696 -90880.4 869.857 -73250.5 899.823 -49139 825.04 -30883.1 784.947 -34714 829.857 -49888.8 867.531 -70278.6 877.763 -60043.1 844.377 -61609.2 869.697 -43628.7 
2021-03-10T14:58:17 887.719 -73477.7 842.713 -57876.9 852.679 -90858.6 869.843 -73178.8 899.797 -49135.4 825.025 -30891.3 784.944 -34719.3 829.843 -49886.9 867.508 -70253.4 877.739 -60016.3 844.363 -61656.8 869.679 -43617.4 
2021-03-10T14:58:22 887.716 -73478.2 842.717 -57888 852.667 -90840.8 869.841 -73171 899.773 -49046.7 825.008 -30829.6 784.938 -34713.9 829.831 -49869.2 867.495 -70255.8 877.723 -59983.1 844.326 -61712.1 869.666 -43641.6 
2021-03-10T14:58:27 887.713 -73450.2 842.718 -57860.9 852.659 -90756.6 869.842 -73114.5 899.791 -49056.6 825.01 -30832 784.935 -34690.1 829.827 -49863.2 867.481 -70222.9 877.716 -59921.3 844.262 -61603.1 869.642 -43598.5 
2021-03-10T14:58:32 887.717 -73502.9 842.726 -57946.3 852.67 -90845.9 869.852 -73226.3 899.803 -49130.1 825.012 -30825.5 784.942 -34708.1 829.826 -49860.3 867.48 -70267 877.725 -60019.7 844.251 -61602.3 869.638 -43608.2 
2021-03-10T14:58:38 887.708 -73483.1 842.715 -57887.1 852.661 -90779.6 869.842 -73113.8 899.782 -49013.6 825.016 -30826.8 784.941 -34637.7 829.827 -49767 867.461 -70179.2 877.708 -59930.7 844.24 -61548.7 869.629 -43579.5 
2021-03-10T14:58:42 887.704 -73509.5 842.717 -57911.6 852.668 -90828.1 869.852 -73162.3 899.815 -49144.5 825.02 -30854.4 784.971 -34743 829.871 -49893.7 867.478 -70284.4 877.714 -59980.1 844.255 -61621.4 869.632 -43601.7 
2021-03-10T14:58:48 887.694 -73511.4 842.713 -57887.7 852.662 -90797.7 869.854 -73171 899.786 -49087.2 825.014 -30796.4 784.955 -34705.7 829.856 -49869 867.453 -70224.3 877.708 -59950.9 844.235 -61611.4 869.626 -43627 
2021-03-10T14:58:52 887.684 -73477.9 842.715 -57920.1 852.665 -90815.4 869.854 -73198.9 899.785 -49052.1 825.028 -30789.1 784.955 -34723 829.852 -49877.7 867.451 -70248.9 877.709 -59972.1 844.22 -61626.1 869.609 -43580.6 
2021-03-10T14:58:57 887.681 -73473.2 842.71 -57853.3 852.662 -90828.9 869.85 -73174.7 899.8 -49102.9 825.043 -30869.7 784.948 -34720.4 829.844 -49861.3 867.44 -70208.1 877.704 -59950.5 844.197 -61621.5 869.611 -43619.4 
2021-03-10T14:59:03 887.679 -73445.7 842.719 -57845.8 852.657 -90782.6 869.849 -73071.4 899.791 -49118.7 825.033 -30847.4 784.942 -34725.3 829.844 -49859.8 867.445 -70304.1 877.706 -59961.2 844.177 -61636.1 869.598 -43599.7 
2021-03-10T14:59:07 887.684 -73501.7 842.73 -57891.1 852.663 -90849.9 869.867 -73134.2 899.775 -49065.8 825.03 -30866.7 784.934 -34689.9 829.845 -49829.2 867.411 -70210 877.704 -60011.8 844.15 -61590.7 869.592 -43627.4 
2021-03-10T14:59:13 887.676 -73536.4 842.731 -57891.3 852.653 -90832.8 869.873 -73227.3 899.783 -49080.3 825.021 -30812.2 784.941 -34678.4 829.86 -49871.3 867.416 -70284.2 877.689 -59948.6 844.145 -61655.2 869.575 -43625 
2021-03-10T14:59:17 887.659 -73532.9 842.732 -57971.4 852.646 -90837.3 869.864 -73172.4 899.785 -49144.8 825.029 -30834.8 784.953 -34755.6 829.855 -49879.8 867.39 -70287.5 877.691 -59978.4 844.108 -61672.1 869.559 -43636.9 
2021-03-10T14:59:22 887.644 -73437.3 842.715 -57862.9 852.639 -90848.7 869.864 -73265.5 899.756 -49078.1 825.03 -30887.9 784.931 -34696.4 829.846 -49847.4 867.363 -70237.5 877.685 -59922.4 844.064 -61623.8 869.537 -43642.8 
2021-03-10T14:59:28 887.651 -73453.6 842.722 -57898.3 852.629 -90810.2 869.847 -73219.8 899.759 -49074.5 825.014 -30866 784.936 -34709.4 829.853 -49791.3 867.357 -70180 877.694 -59931.1 844.043 -61580 869.513 -43580.6 
2021-03-10T14:59:32 887.654 -73453.5 842.722 -57876.4 852.629 -90869.7 869.839 -73184.3 899.763 -49092.5 825.004 -30820.5 784.934 -34699.3 829.886 -49904.2 867.373 -70215.3 877.7 -59972.7 844.043 -61623.5 869.516 -43630.3 
2021-03-10T14:59:37 887.657 -73504.7 842.726 -57874.8 852.614 -90824.5 869.836 -73242 899.76 -49086.9 825.01 -30830.8 784.937 -34711 829.865 -49873.4 867.375 -70304.4 877.695 -59965.8 844.022 -61649 869.498 -43636.1 
2021-03-10T14:59:43 887.647 -73511.9 842.731 -57910.7 852.61 -90836.1 869.824 -73229.2 899.758 -49107.5 825.012 -30808.5 784.935 -34705 829.859 -49855.8 867.342 -70309.8 877.693 -59946.2 843.988 -61618.4 869.477 -43661.5 
2021-03-10T14:59:47 887.637 -73527.8 842.728 -57905.1 852.603 -90880.8 869.814 -73174.3 899.747 -49111.2 825.022 -30860.1 784.936 -34710.6 829.862 -49843.6 867.306 -70279.5 877.695 -59987.5 843.97 -61597.2 869.445 -43599.4 
2021-03-10T14:59:53 887.622 -73491.3 842.725 -57917.8 852.585 -90904.3 869.813 -73179.8 899.734 -49105.3 825.015 -30840.3 784.934 -34744.2 829.87 -49915.1 867.282 -70274.6 877.687 -59979.7 843.961 -61678.4 869.44 -43674.1 
2021-03-10T14:59:58 887.616 -73552.3 842.721 -57872.2 852.562 -90845.6 869.812 -73252.8 899.725 -49103.1 825.014 -30869.3 784.917 -34724.1 829.845 -49888.4 867.26 -70291.5 877.68 -60038.1 843.914 -61623.4 869.402 -43650.3 
2021-03-10T15:00:02 887.596 -73495.5 842.726 -57893.1 852.553 -90828.7 869.798 -73188.6 899.716 -49075.7 825.004 -30866.7 784.909 -34682 829.832 -49791.7 867.232 -70253.8 877.658 -59973.3 843.893 -61664.5 869.375 -43670.5 
2021-03-10T15:00:08 887.589 -73442.8 842.726 -57943.4 852.548 -90899.6 869.795 -73148.7 899.719 -49107.1 824.994 -30862.3 784.92 -34731.7 829.864 -49903.3 867.219 -70313.3 877.653 -59967.2 843.852 -61678.4 869.339 -43635 
2021-03-10T15:00:13 887.595 -73541.3 842.716 -57953.3 852.526 -90838.7 869.799 -73174.8 899.709 -49095.7 824.986 -30836.9 784.909 -34727.7 829.844 -49903.1 867.181 -70256.5 877.65 -59907.2 843.804 -61706 869.319 -43659 
2021-03-10T15:00:17 887.577 -73497.3 842.703 -57893.4 852.519 -90778.9 869.798 -73242.7 899.703 -49088.1 824.987 -30827.8 784.899 -34713.9 829.825 -49887 867.167 -70184.2 877.663 -59961.7 843.743 -61656.2 869.288 -43661.9 
2021-03-10T15:00:23 887.57 -73503.5 842.703 -57851.9 852.525 -90897.9 869.786 -73200.1 899.701 -49103.5 824.99 -30874.9 784.896 -34722.7 829.812 -49893 867.182 -70233.2 877.661 -59996.5 843.706 -61653.1 869.256 -43679.6 
2021-03-10T15:00:28 887.561 -73428.3 842.713 -57907.6 852.504 -90848.2 869.781 -73093.4 899.692 -49059.3 824.978 -30850.1 784.889 -34702.8 829.797 -49850.3 867.177 -70236.4 877.65 -59973.6 843.671 -61651.7 869.216 -43685.3 
2021-03-10T15:00:32 887.57 -73587 842.711 -57945.4 852.494 -90873 869.795 -73280.6 899.704 -49135.8 824.974 -30876.8 784.89 -34728.8 829.802 -49893.2 867.171 -70291.2 877.645 -59966.8 843.636 -61716.8 869.174 -43684.4 
2021-03-10T15:00:37 887.542 -73521.4 842.7 -57955.1 852.479 -90845.8 869.775 -73232.5 899.679 -49124.2 824.961 -30821.1 784.881 -34735.1 829.787 -49860.1 867.142 -70220.9 877.642 -59929.4 843.57 -61624.7 869.132 -43634.3 
2021-03-10T15:00:42 887.529 -73460.8 842.686 -57889.1 852.47 -90814.1 869.765 -73175.1 899.661 -49088.7 824.966 -30801.1 784.868 -34731.3 829.787 -49864.9 867.142 -70208.7 877.649 -59955.6 843.549 -61639 869.112 -43656.2 
2021-03-10T15:00:47 887.53 -73508.3 842.688 -57920.8 852.468 -90863.6 869.764 -73232.1 899.658 -49038.3 824.978 -30875 784.857 -34699.5 829.786 -49857.3 867.147 -70167.2 877.649 -59928.4 843.52 -61591.9 869.082 -43642.7 
2021-03-10T15:00:52 887.52 -73500.2 842.682 -57950.2 852.454 -90831 869.754 -73212.2 899.68 -49080 824.966 -30842.5 784.86 -34701.7 829.787 -49861 867.169 -70259 877.656 -59983.1 843.514 -61628.2 869.059 -43692.2 
2021-03-10T15:00:57 887.512 -73486.9 842.67 -57862.2 852.449 -90847.2 869.746 -73265.1 899.681 -49080.6 824.965 -30787.9 784.862 -34686.2 829.787 -49862.8 867.153 -70257.8 877.649 -59972.4 843.491 -61645 869.013 -43647.3 
2021-03-10T15:01:02 887.508 -73519.4 842.678 -57888.2 852.439 -90832.9 869.73 -73089.1 899.683 -49072.8 824.981 -30787.4 784.871 -34731.9 829.787 -49801.9 867.139 -70212.9 877.644 -59955.6 843.46 -61673.5 868.988 -43680.4 
2021-03-10T15:01:07 887.495 -73531.4 842.679 -57899.7 852.433 -90781 869.745 -73159.6 899.688 -49040.6 824.997 -30842.9 784.859 -34704.5 829.815 -49837.9 867.142 -70230.8 877.644 -59932 843.414 -61649.2 868.948 -43712 
2021-03-10T15:01:12 887.48 -73450.9 842.678 -57829.8 852.439 -90839.8 869.747 -73176.9 899.708 -49083 824.996 -30835.1 784.86 -34680.2 829.826 -49859.2 867.138 -70250.4 877.651 -59957.5 843.381 -61663.6 868.894 -43647.7 
2021-03-10T15:01:17 887.483 -73561.6 842.693 -57847.4 852.431 -90858.2 869.746 -73124.3 899.709 -49079.8 824.996 -30845.5 784.872 -34688.5 829.826 -49819.6 867.126 -70179.9 877.65 -59937 843.34 -61671 868.868 -43684.2 
2021-03-10T15:01:22 887.461 -73457.5 842.704 -57857.8 852.419 -90751.7 869.754 -73086 899.711 -49100.8 824.994 -30855.6 784.879 -34680.8 829.846 -49830.7 867.142 -70183.2 877.655 -59908.7 843.296 -61615.5 868.826 -43646 
2021-03-10T15:01:27 887.463 -73493.1 842.712 -57911.2 852.432 -90832.8 869.769 -73154.7 899.703 -49041.1 824.988 -30851.5 784.891 -34724.8 829.861 -49898.3 867.158 -70218.3 877.667 -59919.1 843.279 -61689.6 868.801 -43697.8 
2021-03-10T15:01:32 887.457 -73571.2 842.709 -57855.3 852.426 -90837.4 869.773 -73124.9 899.723 -49083.3 824.984 -30822.7 784.882 -34715.7 829.843 -49824.5 867.159 -70280.9 877.677 -59929.6 843.226 -61655.6 868.753 -43695.1 
2021-03-10T15:01:37 887.432 -73539.3 842.717 -57882.8 852.418 -90798.2 869.781 -73241 899.723 -49074.4 824.989 -30841.7 784.878 -34715.6 829.86 -49902.9 867.135 -70245 877.684 -59985.2 843.19 -61588.5 868.707 -43639.6 
2021-03-10T15:01:42 887.415 -73487.7 842.72 -57912.9 852.42 -90833 869.769 -73142.4 899.727 -49079.3 824.987 -30844 784.874 -34708.6 829.84 -49847.8 867.125 -70233.1 877.676 -59922.7 843.185 -61669.6 868.684 -43681.1 
2021-03-10T15:01:47 887.41 -73415 842.717 -57848.7 852.414 -90744.3 869.774 -73122.5 899.729 -49059.2 824.985 -30804.6 784.873 -34712.8 829.847 -49868.7 867.12 -70240.7 877.685 -59966.6 843.142 -61637.4 868.644 -43651.9 
2021-03-10T15:01:53 887.422 -73491.5 842.727 -57914 852.429 -90849 869.783 -73151.6 899.741 -49081.4 824.996 -30843.6 784.87 -34690.5 829.843 -49887.3 867.112 -70354 877.682 -59988.9 843.114 -61708.6 868.616 -43675.2 
2021-03-10T15:01:57 887.416 -73470.4 842.723 -57880.6 852.419 -90779 869.786 -73194 899.742 -49043.6 824.994 -30840.3 784.877 -34701.6 829.831 -49821.3 867.058 -70264.3 877.673 -59941.2 843.052 -61645.7 868.578 -43680.9 
2021-03-10T15:02:02 887.415 -73517.1 842.726 -57884.2 852.425 -90793.5 869.782 -73272.9 899.761 -49059 824.993 -30815.5 784.879 -34718.8 829.849 -49926 867.041 -70257.4 877.677 -60011.9 843.02 -61649.6 868.538 -43688.1 
2021-03-10T15:02:07 887.403 -73503.6 842.729 -57876.6 852.428 -90859.4 869.764 -73240.5 899.772 -49124.3 825.001 -30879.6 784.874 -34747.7 829.819 -49888.9 867.026 -70306.6 877.661 -59971.9 842.987 -61734.1 868.495 -43761.7 
2021-03-10T15:02:12 887.395 -73566.6 842.733 -57930.8 852.416 -90864.9 869.752 -73207.9 899.754 -49048.6 824.987 -30839.8 784.856 -34668.6 829.806 -49836.5 866.991 -70293.4 877.657 -59997.5 842.912 -61647 868.42 -43670.4 
2021-03-10T15:02:17 887.371 -73454.1 842.725 -57883.4 852.402 -90854.2 869.746 -73170.5 899.77 -49096.4 824.986 -30824.5 784.872 -34697.9 829.817 -49869.3 866.962 -70259.8 877.646 -60016.9 842.88 -61639.5 868.384 -43675.4 
2021-03-10T15:02:22 887.374 -73453.7 842.728 -57864.5 852.391 -90802.1 869.746 -73103.3 899.764 -49071.2 824.991 -30806.8 784.876 -34707.3 829.813 -49847.2 866.946 -70260.2 877.629 -59978.1 842.851 -61602 868.346 -43644 
2021-03-10T15:02:27 887.377 -73475 842.735 -57864.4 852.392 -90827.5 869.758 -73142 899.77 -49111.8 825.001 -30805.7 784.875 -34693.8 829.82 -49853.9 866.93 -70276.5 877.623 -59947.8 842.84 -61669.1 868.322 -43661.5 
2021-03-10T15:02:32 887.375 -73454.7 842.742 -57924.8 852.387 -90845.7 869.764 -73162.4 899.757 -49078.3 825.011 -30866.5 784.881 -34722.5 829.823 -49916.6 866.908 -70290.4 877.625 -59992.7 842.797 -61644.5 868.29 -43683.3 
2021-03-10T15:02:37 887.377 -73506.6 842.735 -57832.8 852.378 -90817.5 869.765 -73140.5 899.76 -49060.5 825.002 -30816.4 784.874 -34749.4 829.797 -49862.7 866.88 -70265.9 877.615 -59976.5 842.766 -61669 868.249 -43695.4 
2021-03-10T15:02:43 887.368 -73476.9 842.749 -57868.7 852.375 -90781.8 869.771 -73137.4 899.771 -49181.9 825.009 -30878.4 784.855 -34678.6 829.796 -49857.6 866.862 -70209.6 877.61 -59925.6 842.723 -61636.2 868.202 -43670.3 
2021-03-10T15:02:47 887.365 -73435.6 842.755 -57861.8 852.381 -90716.7 869.777 -73045.4 899.725 -49078.9 824.996 -30816.3 784.867 -34691.2 829.798 -49858.1 866.866 -70242.5 877.618 -59931.4 842.696 -61605 868.166 -43621.9 
2021-03-10T15:02:52 887.373 -73486 842.763 -57928.6 852.402 -90771.5 869.799 -73164.2 899.727 -49137.1 825.003 -30843.1 784.873 -34719.1 829.799 -49898 866.857 -70229.3 877.624 -59983.9 842.684 -61654.8 868.151 -43739.3 
2021-03-10T15:02:57 887.368 -73437.8 842.755 -57874.1 852.41 -90846.3 869.801 -73113 899.703 -49063.4 825.001 -30803.8 784.868 -34700.7 829.782 -49879.6 866.854 -70243.5 877.617 -59884.2 842.647 -61558 868.086 -43685.1 
2021-03-10T15:03:02 887.375 -73462 842.76 -57860.7 852.401 -90794.9 869.811 -73121.7 899.712 -49050.6 825.012 -30835.9 784.87 -34708.9 829.773 -49874.2 866.845 -70252.5 877.635 -59976.6 842.658 -61584.7 868.044 -43661.3 
2021-03-10T15:03:07 887.376 -73499.4 842.768 -57954.9 852.404 -90812.7 869.82 -73192.5 899.728 -49103.2 825.012 -30835.9 784.869 -34687.2 829.767 -49823.8 866.832 -70216.7 877.63 -59935.3 842.656 -61688 868.012 -43736.4 
2021-03-10T15:03:12 887.368 -73433.3 842.755 -57907.7 852.402 -90773.1 869.816 -73156.5 899.719 -49096.4 825.013 -30811.2 784.877 -34688.9 829.785 -49890.6 866.834 -70197.2 877.635 -59970.8 842.603 -61591 867.948 -43683.1 
2021-03-10T15:03:18 887.376 -73504.3 842.752 -57875.6 852.41 -90817.1 869.819 -73166.3 899.713 -49085 825.022 -30868.8 784.885 -34690.4 829.771 -49826.2 866.843 -70097.9 877.631 -59938.6 842.598 -61674.5 867.907 -43739.1 
2021-03-10T15:03:23 887.367 -73533.6 842.757 -57916.4 852.408 -90853.1 869.82 -73174.8 899.712 -49053.9 825.012 -30872 784.892 -34676.6 829.787 -49792.1 866.893 -70208.3 877.636 -59960.7 842.552 -61555.6 867.842 -43626.7 
2021-03-10T15:03:28 887.351 -73551.6 842.752 -57903.2 852.397 -90881.5 869.819 -73257.6 899.726 -49095.8 825 -30932.2 784.905 -34712.6 829.82 -49855.8 866.898 -70206.7 877.634 -59968.7 842.564 -61676.3 867.825 -43690.1 
2021-03-10T15:03:33 887.331 -73528.7 842.75 -57973.9 852.379 -90928.8 869.804 -73246.4 899.721 -49136 824.97 -30815.7 784.902 -34770.6 829.822 -49915 866.904 -70339.7 877.631 -59997.3 842.518 -61703.2 867.78 -43791.3 
2021-03-10T15:03:38 887.316 -73460.7 842.733 -57846.3 852.351 -90741.1 869.791 -73121.9 899.697 -49036.9 824.977 -30797.5 784.874 -34685.4 829.797 -49843.2 866.856 -70143.2 877.619 -59935.7 842.458 -61594 867.693 -43641.5 
2021-03-10T15:03:43 887.318 -73556.1 842.744 -57962.3 852.366 -90845.4 869.8 -73113.8 899.718 -49125.6 824.99 -30870.3 784.883 -34709.7 829.805 -49807.8 866.887 -70245.6 877.625 -59976.1 842.451 -61729 867.669 -43781.3 
2021-03-10T15:03:48 887.297 -73524.8 842.729 -57913.5 852.357 -90885.7 869.81 -73276.3 899.699 -49090.9 824.98 -30865.5 784.882 -34724.8 829.83 -49862.6 866.878 -70283.6 877.619 -60036.2 842.379 -61724 867.586 -43784.7 
2021-03-10T15:03:53 887.283 -73396.6 842.725 -57937.6 852.338 -90783.2 869.792 -73189.6 899.696 -49119.8 824.971 -30849.8 784.874 -34745.5 829.83 -49827.5 866.852 -70242.9 877.598 -59950.4 842.31 -61694.7 867.501 -43728.6 
2021-03-10T15:03:58 887.299 -73465.7 842.716 -57954.8 852.344 -90787.6 869.789 -73229 899.679 -49089.7 824.967 -30793.5 784.856 -34676.3 829.845 -49890.7 866.843 -70323.5 877.599 -60032.1 842.254 -61643.8 867.44 -43724.7 
2021-03-10T15:04:03 887.299 -73486.2 842.703 -57858.8 852.348 -90824 869.778 -73142.5 899.676 -49085.9 824.981 -30822.7 784.87 -34686.4 829.831 -49873.8 866.802 -70294.7 877.578 -59955.7 842.223 -61624 867.381 -43697.8 
2021-03-10T15:04:07 887.295 -73542.3 842.711 -57851.9 852.344 -90859.7 869.784 -73185.4 899.675 -49056 824.986 -30816.9 784.878 -34684.6 829.825 -49862.4 866.772 -70250.7 877.578 -59988.1 842.202 -61621.7 867.333 -43707.8 
2021-03-10T15:04:13 887.277 -73441.1 842.721 -57914.5 852.332 -90873.9 869.781 -73223.8 899.688 -49103.3 824.993 -30857.2 784.888 -34742.8 829.825 -49902.7 866.76 -70290.9 877.57 -59939.2 842.182 -61724.5 867.282 -43724.6 
2021-03-10T15:04:18 887.283 -73457.5 842.717 -57887.9 852.316 -90825.5 869.772 -73205.3 899.679 -49100.8 824.986 -30825.3 784.872 -34715.4 829.805 -49863.2 866.732 -70293.1 877.574 -60002.4 842.112 -61693 867.223 -43692.8 
2021-03-10T15:04:23 887.285 -73451.5 842.718 -57900.8 852.311 -90796.8 869.766 -73172.6 899.672 -49092.9 824.99 -30862 784.868 -34702.1 829.804 -49781.2 866.703 -70234.4 877.561 -59962.9 842.057 -61638.3 867.177 -43737.7 
